#wavelength direct		
 818	    0.838653
 819	    0.838750
 820	    0.842828
 821	    0.844867
 822	    0.848071
 823	    0.852930
 824	    0.855839
 825	    0.865355
 826	    0.868171
 827	    0.872929
 828	    0.875675
 829	    0.876355
 830	    0.873342
 831	    0.874800
 832	    0.877716
 833	    0.882965
 834	    0.889030
 835	    0.897592
 836	    0.903139
 837	    0.914133
 838	    0.919290
 839	    0.920458
 840	    0.926371
 841	    0.926079
 842	    0.927151
 843	    0.924618
 844	    0.925203
 845	    0.922253
 846	    0.919523
 847	    0.915623
 848	    0.909870
 849	    0.898950
 850	    0.890175
 851	    0.875940
 852	    0.870885
 853	    0.859075
 854	    0.858685
 855	    0.862789
 856	    0.862882
 857	    0.875783
 858	    0.884185
 859	    0.890535
 860	    0.894968
 861	    0.896630
 862	    0.890176
 863	    0.879124
 864	    0.870224
 865	    0.860347
 866	    0.854275
 867	    0.850849
 868	    0.853874
 869	    0.859160
 870	    0.865928
 871	    0.869856
 872	    0.870445
 873	    0.868972
 874	    0.865633
 875	    0.862589
 876	    0.862000
 877	    0.860134
 878	    0.857500
 879	    0.855432
 880	    0.852306
 881	    0.848876
 882	    0.846230
 883	    0.844956
 884	    0.844466
 885	    0.843464
 886	    0.840644
 887	    0.841378
 888	    0.837646
 889	    0.834504
 890	    0.831323
 891	    0.821690
 892	    0.805962
 893	    0.789758
 894	    0.766930
 895	    0.741739
 896	    0.716292
 897	    0.694736
 898	    0.675509
 899	    0.663184
 900	    0.658352
 901	    0.664170
 902	    0.676589
 903	    0.688334
 904	    0.697232
 905	    0.696723
 906	    0.690308
 907	    0.678957
 908	    0.668002
 909	    0.654973
 910	    0.646781
 911	    0.642142
 912	    0.640125
 913	    0.636865
 914	    0.634790
 915	    0.634887
 916	    0.638055
 917	    0.645339
 918	    0.656704
 919	    0.667418
 920	    0.673254
 921	    0.679510
 922	    0.681089
 923	    0.678391
 924	    0.675406
 925	    0.665129
 926	    0.647751
 927	    0.626045
 928	    0.592407
 929	    0.548200
 930	    0.494800
 931	    0.443491
 932	    0.392082
 933	    0.352614
 934	    0.324450
 935	    0.310128
 936	    0.308568
 937	    0.325080
 938	    0.344136
 939	    0.367432
 940	    0.387920
 941	    0.395005
 942	    0.388749
 943	    0.378700
 944	    0.366274
 945	    0.355680
 946	    0.352755
 947	    0.354244
 948	    0.358950
 949	    0.363805
 950	    0.369305
 951	    0.374032
 952	    0.377411
 953	    0.380507
 954	    0.384866
 955	    0.391476
 956	    0.397139
 957	    0.404573
 958	    0.412649
 959	    0.422273
 960	    0.435058
 961	    0.446066
 962	    0.459424
 963	    0.470302
